remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree_1,tree_2,tree_3,tree_4,tree_5,tree_6,tree_7,tree_8,tree_9,battery_level,temperature,water_robot_tank,water_ground_tank,leak_1,leak_2,leak_3,leak_4,leak_5,leak_6,leak_7,leak_8,leak_9,key_front,key_back,key_left,key_right,key_space,click_left,click_right,click_push,click_wrench,click_leak_1,click_leak_2,click_leak_3,click_leak_4,click_leak_5,click_leak_6,click_leak_7,click_leak_8,click_leak_9,click_rm_alarm,error_down,error_up,error_click,shortcuts,water_robot_tank_oh,water_ground_tank_oh,close_to_water
1.0,0,-1.0,2.8521260901914758e-06,-4.76065870314013e-06,4.276003855729904e-05,0.0,0.0,0.0,0,0,0,0,0,0,100,20.0,50,0.0,-1.1818181818181819,-1.0,-1.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,1,0
0.9966666666666666,0,-1.0,1.7450996891987813e-06,-6.318130908788966e-06,2.737201459646066e-05,0.0,0.0,0.0,0,0,0,0,0,0,100,20.0,50,0.0,-1.1818181818181819,-1.0,-1.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,1,0
0.9933333333333334,0,-1.0,1.6435255019153772e-06,-6.069565279154254e-06,3.016673541855752e-06,0.0,0.0,0.0,0,0,0,0,0,0,99,20.0,50,0.020000000000000018,-1.1818181818181819,-1.0,-1.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,1,0
0.99,0,-1.0,1.5884295863077824e-06,-5.822566527036166e-06,-2.1169220749572837e-05,0.0,0.0,0.0,0,0,0,0,0,0,99,20.0,50,0.06000000000000005,-1.1818181818181819,-1.0,-1.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,2,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,1,0
0.9866666666666666,0,-1.0,1.3727316399148037e-06,-5.575498289500658e-06,-4.538065859660545e-05,0.0,0.0,0.0,0,0,0,0,0,0,98,20.0,50,0.06000000000000005,-1.1818181818181819,-1.0,-1.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,3,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,1,0
0.9833333333333334,0,-1.0,1.1421391719057539e-06,-5.328773113433272e-06,-6.954598238362308e-05,0.0,0.0,0.0,0,0,0,0,0,0,98,20.0,50,0.06000000000000005,-1.1818181818181819,-1.0,-1.0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,1,0
0.98,0,-1.0,-3.130194818345977e-06,2.641430764915853e-05,0.037754850105345295,0.0,0.0,0.0,0,0,0,0,1,0,97,20.0,50,0.04888888888888854,-1.1818181818181819,-1.0,-1.0,1,0,0,0,0,0,-1,-1,1,-1,-1,0,0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,1,0
0.9766666666666666,0,-1.0,-2.9301873291864844e-05,2.443451085132331e-05,0.20587301961433324,0.0,0.0,0.0,0,0,0,0,1,0,97,20.0,50,0.037777777777777244,-1.1818181818181819,-1.0,-1.0,1,0,0,0,0,0,-1,-1,1,-1,-1,0,0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,1,0
0.9733333333333334,0,-1.0,-5.227829096843273e-05,4.45083569502458e-05,0.3788120054157267,0.0,0.0,0.0,0,0,0,0,1,0,96,20.0,50,0.02666666666666595,-1.1818181818181819,-1.0,-1.0,1,0,0,0,0,0,-1,-1,1,-1,-1,0,0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,1,0
0.97,0,-1.0,0.00084786936640735,-0.033404979109764144,0.5086587585610789,0.0,0.0,0.0,0,0,0,0,1,0,96,20.0,50,0.015555555555554434,-1.1818181818181819,-1.0,-1.0,1,0,0,0,0,0,-1,1,1,-1,-1,0,0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,1,0
0.9666666666666666,0,-1.0,0.004632461443543345,-0.17437123060226445,0.5084381055053921,0.0,0.0,0.0,0,0,0,0,1,0,95,20.0,50,0.004444444444442697,-1.1818181818181819,-1.0,-1.0,1,0,1,0,0,0,-1,1,-1,-1,-1,0,0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,1,0
0.9633333333333334,0,-1.0,0.008417656272649676,-0.32010278701782224,0.5078989000159151,0.0,0.0,0.0,0,0,0,0,1,0,95,20.0,50,-0.017777777777779113,-1.1818181818181819,-1.0,-1.0,1,0,1,0,0,0,-1,1,-1,-1,-1,0,0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,1,0
0.96,0,-1.0,0.01154978796839723,-0.4511928081512451,0.5060153994612933,0.0,0.0,0.0,0,0,0,0,1,0,94,20.0,60,-0.24000000000000143,-1.1818181818181819,-1.0,-1.0,1,0,1,0,0,0,-1,1,-1,-1,-1,0,0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,0,1
0.9566666666666668,0,-1.0,0.014247258007526353,-0.5682323932647705,0.5031133659194409,0.0,0.0,0.0,0,0,0,0,1,0,94,20.0,70,-0.46222222222222353,-1.1818181818181819,-1.0,-1.0,1,0,1,0,0,0,-1,-1,-1,-1,-1,0,0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,0,1
0.9533333333333334,0,-1.0,0.014247210323810489,-0.5682309627532959,0.5033933277844207,0.0,0.0,0.0,0,0,0,0,1,0,93,20.0,70,-0.4219047619047632,-1.1818181818181819,-1.0,-1.0,1,0,1,0,0,0,-1,-1,-1,1,-1,0,0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,0,1
0.95,0,-1.0,0.014159873127937317,-0.5685324668884277,0.40038530969119357,0.0,0.0,0.0,1,0,0,0,1,0,93,20.0,70,-0.35587301587301723,-1.1818181818181819,-1.0,-1.0,1,0,1,0,0,0,-1,-1,-1,1,-1,0,0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,0,1
0.9466666666666668,0,-1.0,0.014059041440486864,-0.5688244342803955,0.23191842819436137,0.0,0.0,0.0,1,0,0,0,1,0,92,20.0,70,-0.33142857142857296,-1.1818181818181819,-1.0,-1.0,1,0,1,0,0,0,-1,-1,-1,1,-1,0,1,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,0,1
0.9433333333333334,0,-1.0,0.013966447114944547,-0.5691839694976807,0.0671226405671772,0.0,0.0,0.0,1,0,0,0,1,0,92,20.0,70,-0.33142857142857296,-1.1818181818181819,-1.0,-1.0,1,0,1,0,0,0,-1,-1,-1,1,-1,0,1,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,0,1
0.94,0,-1.0,0.01408147364854817,-0.5697354316711426,-0.10055043065249192,0.0,0.0,0.0,1,0,0,0,1,0,91,20.0,70,-0.24825396825397017,-1.1818181818181819,-1.0,-1.0,1,0,1,0,0,0,-1,-1,-1,1,-1,0,0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,0,1
0.9366666666666668,0,-1.0,0.01411082893610005,-0.5702001571655273,-0.2645296407052796,0.0,0.0,0.0,1,0,0,0,1,0,91,20.0,70,-0.17365079365079594,-1.1818181818181819,-1.0,-1.0,1,0,1,0,0,0,-1,-1,-1,1,-1,0,0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,1,1
0.9333333333333333,0,-1.0,0.014117430150508925,-0.5706704616546631,-0.42361675622416717,0.0,0.0,0.0,1,0,0,0,1,0,90,20.0,70,-0.1542857142857169,-1.1818181818181819,-1.0,-1.0,1,0,1,0,0,0,1,-1,-1,1,-1,0,0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,1,1
0.9299999999999999,0,-1.0,0.022108913958072574,-0.6684924125671386,-0.47333624554088105,0.02499999999999991,0.0,0.0,1,0,0,0,1,0,90,20.840080476802996,70,-0.17650793650793872,-1.1818181818181819,-1.0,-1.0,1,0,1,0,0,0,1,-1,-1,-1,-1,0,0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,1,0
0.9266666666666667,0,-1.0,0.028293243050575345,-0.7423321723937988,-0.4726836968566771,0.02499999999999991,0.0,0.0,1,0,0,0,0,0,89,20.0,60,-0.19873015873016087,-1.1818181818181819,-1.0,-1.0,1,0,1,0,0,0,-1,-1,-1,-1,1,0,0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,1,0
0.9233333333333333,0,-1.0,0.028298354148864835,-0.7423235893249512,-0.45085376719589476,0.02499999999999991,0.0,0.0,1,0,0,0,0,0,89,20.0,60,-0.22095238095238312,-1.1818181818181819,-1.0,-1.0,1,0,1,0,0,0,-1,-1,1,-1,-1,0,0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,0,0
0.9199999999999999,0,-1.0,0.028361573815345764,-0.7422878742218018,-0.2789578461445007,0.02499999999999991,0.0,0.0,1,0,0,0,0,0,88,20.0,60,-0.24317460317460526,-1.1818181818181819,-1.0,-1.0,1,0,1,0,0,0,-1,-1,1,-1,-1,0,0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,0,0
0.9166666666666667,0,-1.0,0.028569754958152727,-0.7423923969268799,-0.10521298339841034,0.02499999999999991,0.0,0.0,1,0,0,0,0,0,88,20.0,60,-0.2653968253968273,-1.1818181818181819,-1.0,-1.0,1,0,1,0,0,0,-1,-1,1,-1,-1,2,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,0,0
0.9133333333333333,0,-1.0,0.028706669807434082,-0.742335033416748,0.06724681245765063,0.02499999999999991,0.0,0.0,1,0,0,0,0,0,87,20.0,60,-0.28761904761904955,-1.1818181818181819,-1.0,-1.0,1,0,1,0,0,0,-1,-1,1,-1,-1,0,0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,0,0
0.9099999999999999,0,-1.0,0.0288017719984055,-0.7422534465789795,0.23941046269494826,0.02499999999999991,0.0,0.0,1,0,0,0,0,0,87,20.0,60,-0.3098412698412717,-1.1818181818181819,-1.0,-1.0,1,0,1,0,0,0,-1,-1,1,-1,-1,0,0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,0,0
0.9066666666666667,0,-1.0,0.028931593894958585,-0.7422849178314209,0.41091461547919916,0.02499999999999991,0.0,0.0,1,0,0,0,0,0,86,20.0,60,-0.33206349206349384,-1.1818181818181819,-1.0,-1.0,1,0,1,0,0,0,-1,-1,1,-1,-1,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2,1,0,0
