remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree_1,tree_2,tree_3,tree_4,tree_5,tree_6,tree_7,tree_8,tree_9,battery_level,temperature,water_robot_tank,water_ground_tank,leak_1,leak_2,leak_3,leak_4,leak_5,leak_6,leak_7,leak_8,leak_9,key_front,key_back,key_left,key_right,key_space,click_left,click_right,click_push,click_wrench,click_leak_1,click_leak_2,click_leak_3,click_leak_4,click_leak_5,click_leak_6,click_leak_7,click_leak_8,click_leak_9,click_rm_alarm,error_down,error_up,error_click,shortcuts,water_robot_tank_oh,water_ground_tank_oh,close_to_water
-0.30000000000000004,0,-1.0,0.2606017589569092,0.5648071765899658,0.07251128511055027,1,0,1,0,0,0,0,0,1,-0.6,-0.9548538719209427,-1.0,-0.9947619047619045,1,0,0,0,1,1,0,0,0,-1,-1,1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.30333333333333334,0,-1.0,0.32140347957611093,0.597958755493164,0.15923956154661267,1,0,1,0,0,0,0,0,1,-0.6,-0.9727915764260483,-1.0,-0.9947619047619045,1,0,0,0,1,1,0,0,0,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.30666666666666664,0,-1.0,0.41163163185119633,0.6472503185272216,0.11185367276445057,1,0,1,0,0,0,0,0,1,-0.62,-1.0,-1.0,-0.9947619047619045,1,0,0,0,1,1,0,0,0,1,-1,-1,1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.31000000000000005,0,-1.0,0.4767000675201416,0.6629953384399414,0.07549435600099241,1,0,1,0,0,0,0,0,1,-0.62,-1.0,-1.0,-0.9947619047619045,1,0,0,0,1,1,0,0,0,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.31333333333333335,0,-1.0,0.6161622524261474,0.6965290069580079,0.07558178242236857,1,0,1,0,0,0,0,0,1,-0.64,-1.0,-1.0,-0.9947619047619045,1,0,0,0,1,1,0,0,0,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.31666666666666665,0,-1.0,0.7484916687011718,0.7290345191955567,0.07700867534460132,1,0,1,0,0,0,0,0,1,-0.64,-1.0,-1.0,-0.9947619047619045,1,0,0,0,1,1,0,0,0,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.31999999999999995,0,-1.0,0.8205012321472167,0.7465792655944825,0.15177964790787257,1,0,1,0,0,0,0,0,1,-0.6599999999999999,-1.0,-1.0,-0.9947619047619045,1,0,0,0,1,1,0,0,0,-1,-1,1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.32333333333333336,0,-1.0,0.8209062576293946,0.7460316658020019,0.31837685998315224,1,0,1,0,0,0,0,0,1,-0.6599999999999999,-1.0,-1.0,-0.9947619047619045,1,0,0,0,1,1,0,0,0,-1,-1,1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.32666666666666666,0,-1.0,0.8212177276611328,0.7456604480743407,0.4574480871665698,1,0,1,0,0,0,0,0,1,-0.6799999999999999,-1.0,-1.0,-0.9947619047619045,1,0,0,0,1,1,0,0,0,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.32999999999999996,0,-1.0,0.8312858581542968,0.8188596725463868,0.45530879602753105,1,0,1,1,0,0,0,0,1,-0.6799999999999999,-1.0,-1.0,-0.9947619047619045,1,0,0,0,1,1,0,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.33333333333333337,0,-1.0,0.8312858581542968,0.8188596725463868,0.4552637547245042,1,0,1,1,0,0,0,0,1,-0.5,-1.0,-1.0,-0.9947619047619045,1,0,0,0,1,1,0,0,0,-1,-1,1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.33666666666666667,0,-1.0,0.8312652587890625,0.8187981605529786,0.563216374430876,1,0,1,1,0,0,0,0,1,-0.30000000000000004,-1.0,-1.0,-0.9947619047619045,1,0,0,0,1,1,0,0,0,-1,-1,1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.33999999999999997,0,-1.0,0.8310532569885254,0.8189470291137695,0.7241201874597532,1,0,1,1,0,0,0,0,1,-0.12,-1.0,-1.0,-0.9947619047619045,1,0,0,0,1,1,0,0,0,-1,-1,1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.3433333333333334,0,-1.0,0.8307918548583983,0.8190856933593751,0.8934666834851968,1,0,1,1,0,0,0,0,1,0.08000000000000007,-1.0,-1.0,-0.9947619047619045,1,0,0,0,1,1,0,0,0,-1,-1,1,-1,-1,-1.0,-1.0,-1.0,-0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.3466666666666667,0,-1.0,0.8306229591369629,0.8188862800598145,-0.9415182026610981,1,0,1,1,0,0,0,0,1,0.26,-1.0,-1.0,-0.9947619047619045,0,0,0,0,1,1,0,0,0,-1,-1,1,-1,-1,-1.0,-1.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.35,0,-1.0,0.8302247047424316,0.8191188812255858,-0.773096210685311,1,0,1,1,0,0,0,0,1,0.45999999999999996,-1.0,-1.0,-0.9947619047619045,0,0,0,0,1,1,0,0,0,-1,-1,1,-1,-1,-1.0,-1.0,-1.0,-0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.3533333333333334,0,-1.0,0.8300133705139161,0.8190484046936035,-0.6586603374732677,1,0,1,1,0,0,0,0,1,0.6399999999999999,-1.0,-1.0,-0.9947619047619045,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,0
-0.3566666666666667,0,-1.0,0.8300133705139161,0.8190484046936035,-0.6586456905120477,1,0,1,1,0,0,0,0,1,0.8400000000000001,-1.0,-1.0,-0.9947619047619045,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.36,0,-1.0,0.8300133705139161,0.8190484046936035,-0.6586291462760581,1,0,1,1,0,0,0,0,1,0.98,-1.0,-1.0,-0.9947619047619045,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0
-0.3633333333333333,0,-1.0,0.8300133705139161,0.8190484046936035,-0.6586129814950226,1,0,1,1,0,0,0,0,1,1.0,-1.0,-1.0,-0.9947619047619045,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.3666666666666667,1,-1.0,0.7811152458190918,0.7287886619567872,-0.6571850925035359,1,0,1,1,0,0,0,0,1,0.98,-1.0,-1.0,-0.9947619047619045,0,0,0,0,1,0,0,0,0,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.37,1,-1.0,0.7811152458190918,0.7287886619567872,-0.6571850925035359,1,0,1,1,0,0,0,0,1,0.98,-1.0,-1.0,-0.9947619047619045,0,0,0,0,1,0,0,0,0,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.3733333333333333,1,-1.0,0.7175730228424073,0.6169447898864746,-0.6749182367546491,1,0,1,1,0,0,0,0,1,0.96,-1.0,-1.0,-0.9947619047619045,0,0,0,0,1,0,0,0,0,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.3766666666666667,1,0.4285714285714286,0.6740151405334474,0.5457839965820312,-0.6748534258485248,1,0,1,1,0,0,0,0,1,0.96,-1.0,-1.0,-0.9947619047619045,0,0,0,0,1,0,0,0,0,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.38,1,-1.0,0.6311828136444091,0.4758544445037842,-0.674626815350062,1,0,1,1,0,0,0,0,1,0.94,-1.0,-1.0,-0.9947619047619045,0,0,0,0,1,0,0,0,0,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.3833333333333333,1,-1.0,0.5870685577392578,0.4034380435943603,-0.6735181238657875,1,0,1,1,0,0,0,0,1,0.94,-1.0,-1.0,-0.9947619047619045,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2,0,0,0
-0.3866666666666667,1,-1.0,0.544450855255127,0.33333389759063725,-0.6746502656662123,1,0,1,1,0,0,0,0,1,0.9199999999999999,-1.0,-1.0,-0.9947619047619045,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-0.9375,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,0
-0.39,1,-1.0,0.4995081424713135,0.25977745056152335,-0.6747875524685296,1,0,1,1,0,0,0,0,1,0.9199999999999999,-1.0,-1.0,-0.9947619047619045,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.3933333333333333,1,-1.0,0.45646758079528804,0.18994476795196524,-0.6761649739511488,1,0,1,1,0,0,0,0,1,0.8999999999999999,-1.0,-1.0,-0.9947619047619045,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2,0,0,0
-0.3966666666666666,1,-1.0,0.41244449615478507,0.119088852405548,-0.6771229459277384,1,0,1,1,0,0,0,0,1,0.8999999999999999,-1.0,-1.0,-0.9947619047619045,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1.0,-0.4285714285714286,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
